date ,open, highest ,lowest, close ,amout, vol ,str07
20151113 ,3770.87, 3804.09, 3733.09, 3749.89 ,46753693696.0, 344394560 ,45482208
20151116 ,3688.7, 3778.0, 3685.53, 3777.33 ,36861175398.4, 275074024 ,11600628
20151117 ,3801.49, 3852.09, 3767.96, 3775.03 ,52055415193.6, 382267528 ,39321920
20151118 ,3775.44, 3787.95, 3726.76, 3737.03 ,39166332108.8, 296710425 ,48693441
20151119 ,3742.64, 3789.1, 3729.18, 3787.89 ,32766948147.2, 246985021 ,3015548
20151120 ,3791.82, 3812.49, 3778.27, 3801.97 ,41317233459.2, 309891913 ,21889614
20151123 ,3802.39, 3827.48, 3768.91, 3780.92 ,41335075635.2, 314912897 ,40632641
20151124 ,3773.17, 3787.36, 3731.42, 3786.96 ,32727089152.0, 248157342 ,26673677
20151125 ,3784.81, 3820.59, 3777.88, 3820.13 ,37995370905.6, 271891600 ,11666159
20151126 ,3832.34, 3841.6, 3801.23, 3807.22 ,42555870412.8, 305908057 ,38273377
20151127 ,3787.25, 3792.9, 3573.32, 3598.35 ,46314822041.6, 352783784 ,59310123
20151130 ,3595.81, 3633.93, 3484.61, 3607.39 ,38526422220.8, 301582747 ,32899515
20151201 ,3604.26, 3647.15, 3578.0, 3618.81 ,32847082291.2, 250449193 ,21561956
20151202 ,3612.46, 3705.53, 3588.74, 3703.48 ,36827332608.0, 300289450 ,31326675
20151203 ,3691.73, 3761.0, 3682.71, 3753.72 ,33804114329.6, 280123960 ,5636955
20151204 ,3725.72, 3737.1, 3675.61, 3690.9 ,31884564889.6, 250606431 ,41484604
20151207 ,3695.9, 3710.69, 3671.58, 3703.34 ,27940411801.6, 206948732 ,17171104
20151208 ,3684.14, 3684.14, 3629.83, 3633.27 ,29678469120.0, 223143345 ,52560026
20151209 ,3625.43, 3659.93, 3617.18, 3635.55 ,26659169894.4, 194279007 ,37421429
20151210 ,3632.78, 3668.27, 3608.01, 3617.69 ,27832739430.4, 199122824 ,38666597
20151211 ,3603.09, 3617.67, 3570.83, 3595.68 ,24389142118.4, 181511890 ,41288000
20151214 ,3563.09, 3687.09, 3558.7, 3685.93 ,27804650700.8, 213872077 ,6095722
20151215 ,3683.26, 3695.48, 3660.82, 3674.97 ,27514483507.2, 198974729 ,23200346
20151216 ,3687.27, 3704.62, 3670.62, 3680.99 ,26432299008.0, 192306264 ,27787783
20151217 ,3699.29, 3751.41, 3699.29, 3747.91 ,37994948198.4, 282090392 ,721861
20151218 ,3742.58, 3784.27, 3735.44, 3746.76 ,36412568371.2, 272245778 ,38011257
20151221 ,3735.85, 3822.14, 3732.87, 3813.09 ,39680704512.0, 298125347 ,14877402
20151222 ,3816.75, 3823.35, 3786.1, 3822.45 ,35919593472.0, 259222082 ,23396944
20151223 ,3824.01, 3856.74, 3802.69, 3805.92 ,41837959577.6, 296423391 ,45023506
20151224 ,3800.91, 3810.21, 3739.05, 3781.1 ,31404441600.0, 226177858 ,38076799
20151225 ,3782.72, 3804.72, 3769.62, 3796.96 ,27323881881.6, 196795069 ,18219690
20151228 ,3805.15, 3811.22, 3699.3, 3699.3 ,36559427993.6, 265855996 ,55246982
20151229 ,3693.81, 3730.86, 3680.26, 3730.41 ,24859931443.2, 179853989 ,12190482
20151230 ,3733.54, 3740.48, 3703.53, 3739.7 ,26581326233.6, 185560714 ,22151789
20151231 ,3737.15, 3747.76, 3703.42, 3704.29 ,25303497113.6, 175806117 ,51511475
20160104 ,3701.58, 3703.78, 3449.5, 3450.03 ,23961831014.4, 182815909 ,63504398
20160105 ,3345.63, 3483.12, 3338.1, 3440.79 ,32674129510.4, 264812644 ,41615702
20160106 ,3444.44, 3519.73, 3442.2, 3518.54 ,28400415539.2, 237259387 ,1377221
20160107 ,3463.89, 3463.89, 3261.16, 3270.71 ,7959070310.4, 70081065 ,64225289
20160108 ,3343.44, 3386.28, 3199.25, 3334.93 ,32257762918.4, 284445734 ,17826503
20160111 ,3277.78, 3313.91, 3157.7, 3157.71 ,28471417241.6, 269442725 ,62193700
20160112 ,3167.63, 3190.03, 3117.58, 3164.07 ,22320449126.4, 206449695 ,27460142
20160113 ,3183.09, 3201.75, 3086.88, 3087.2 ,20739706060.8, 193069884 ,60227644
20160114 ,3008.11, 3152.7, 3001.36, 3147.86 ,21696605388.8, 211557134 ,2753456
20160115 ,3127.3, 3141.61, 3018.13, 3036.04 ,20567264460.8, 197489775 ,60424263
20160118 ,2980.09, 3082.61, 2977.17, 3049.49 ,17291940659.2, 163749989 ,12714760
20160119 ,3050.11, 3152.28, 3041.64, 3147.73 ,22169613107.2, 203972138 ,525278
20160120 ,3132.3, 3156.71, 3089.37, 3115.34 ,23364563763.2, 215251906 ,45613341
20160121 ,3071.03, 3138.52, 3014.29, 3014.71 ,20269776896.0, 190391202 ,62717996
20160122 ,3046.83, 3068.01, 2984.58, 3052.47 ,16935526400.0, 158765062 ,7078766
20160125 ,3070.8, 3093.49, 3047.45, 3075.42 ,16341095219.2, 152157509 ,7799645
20160126 ,3043.11, 3047.64, 2871.46, 2877.7 ,21173559296.0, 209561695 ,64159766
20160127 ,2884.3, 2897.56, 2760.92, 2862.75 ,20654381465.6, 214364926 ,46137637
20160128 ,2837.17, 2867.92, 2770.41, 2778.98 ,16674653798.4, 170185701 ,61210693
20160129 ,2776.01, 2883.41, 2772.77, 2864.76 ,17929574809.6, 185640699 ,1967051
20160201 ,2857.81, 2862.28, 2778.83, 2813.68 ,15235003187.2, 155633440 ,47972614
20160202 ,2812.78, 2883.09, 2812.78, 2877.21 ,15839531827.2, 157267097 ,918491
20160203 ,2845.75, 2873.51, 2821.96, 2866.36 ,14619705344.0, 147758426 ,31916517
20160204 ,2879.12, 2922.96, 2878.99, 2910.08 ,17473685094.4, 169513565 ,2360260
20160205 ,2912.21, 2919.47, 2890.22, 2891.62 ,14501186764.8, 140460977 ,47907071
20160215 ,2809.39, 2888.41, 2806.38, 2873.57 ,12882644172.8, 128603884 ,43647295
20160216 ,2886.57, 2972.57, 2886.57, 2968.33 ,19833331712.0, 195093954 ,394212
20160217 ,2961.18, 3002.0, 2955.5, 3000.55 ,22535747993.6, 216071427 ,12256023
20160218 ,3015.7, 3027.62, 2990.35, 2995.79 ,23002749337.6, 218105468 ,38732162
20160219 ,2987.39, 3006.12, 2972.32, 2992.8 ,17791752601.6, 162682234 ,30015990
20160222 ,3022.77, 3070.3, 3014.09, 3063.17 ,23790134886.4, 231142093 ,1835969
20160223 ,3061.63, 3064.07, 3005.61, 3038.16 ,21102819737.6, 199044653 ,45416731
20160224 ,3024.05, 3065.95, 3005.61, 3064.93 ,22714007552.0, 212477361 ,21037702
20160225 ,3057.95, 3057.95, 2856.58, 2868.49 ,27057900748.8, 268602381 ,63701010
20160226 ,2888.18, 2914.0, 2841.8, 2895.6 ,18944375193.6, 190239611 ,25363019
20160229 ,2882.58, 2883.76, 2761.42, 2812.8 ,19390282137.6, 206354422 ,61145142
20160301 ,2813.18, 2875.18, 2792.61, 2860.1 ,18167716249.6, 186505640 ,4916107
20160302 ,2860.72, 2985.26, 2859.44, 2982.09 ,25851371520.0, 269866453 ,197594
20160303 ,2979.62, 3012.23, 2972.85, 2992.71 ,27935227904.0, 286643879 ,27460114
20160304 ,2980.92, 3014.45, 2939.45, 3007.99 ,29442552627.2, 311751901 ,50987216
20160307 ,3021.06, 3047.41, 3004.95, 3032.19 ,20813774848.0, 216908412 ,4916115
20160308 ,3030.41, 3037.73, 2932.78, 3036.43 ,22000225484.8, 232768646 ,32244192
20160309 ,2971.39, 2996.29, 2942.41, 2995.81 ,17672670412.8, 182854137 ,58392677
20160310 ,2980.05, 2996.38, 2933.79, 2935.11 ,14153705062.4, 138608850 ,58458216
20160311 ,2910.84, 2946.48, 2901.35, 2940.94 ,12821633433.6, 126930845 ,33685946
20160314 ,2961.67, 3024.15, 2954.21, 2992.38 ,20217328435.2, 194015864 ,1311698
20160315 ,2986.58, 2999.01, 2950.72, 2997.51 ,16981534310.4, 162871441 ,43909431
20160316 ,2991.55, 3015.62, 2986.81, 3004.02 ,18982643302.4, 186014268 ,48693496
20160317 ,3009.25, 3056.94, 2990.07, 3039.98 ,21332085964.8, 199649413 ,1901515
20160318 ,3051.19, 3109.82, 3044.05, 3092.59 ,32715027251.2, 311964377 ,2163651
20160321 ,3116.99, 3169.28, 3111.99, 3159.28 ,37988407705.6, 351217443 ,852947
20160322 ,3141.25, 3159.59, 3127.42, 3138.89 ,31039497830.4, 269541820 ,45482281
20160323 ,3130.29, 3152.71, 3119.45, 3149.97 ,25577773465.6, 216299818 ,19989140
20160324 ,3125.65, 3137.59, 3098.15, 3098.61 ,27418583040.0, 236294265 ,53608617
20160325 ,3093.62, 3120.03, 3089.31, 3117.93 ,20038587187.2, 174552703 ,14615279
20160328 ,3126.92, 3148.0, 3085.48, 3095.22 ,23170541158.4, 201317176 ,44564772
20160329 ,3094.07, 3099.83, 3040.15, 3055.43 ,20106851123.2, 182308354 ,53543077
20160330 ,3077.88, 3140.62, 3077.88, 3140.14 ,23374641561.6, 209575023 ,394199
20160331 ,3149.28, 3164.01, 3132.04, 3143.56 ,25171502694.4, 219786389 ,30867948
20160401 ,3136.4, 3149.63, 3093.62, 3149.47 ,21700367155.2, 205902602 ,38535539
20160405 ,3140.45, 3199.6, 3132.28, 3195.12 ,27604444774.4, 255968689 ,1835954
20160406 ,3181.13, 3202.15, 3169.87, 3192.5 ,25439518720.0, 231638205 ,31261148
20160407 ,3200.65, 3204.86, 3146.85, 3148.26 ,24344661196.8, 220270076 ,54132884
20160408 ,3127.06, 3135.44, 3098.03, 3123.71 ,20676095180.8, 187224477 ,46465283
20160411 ,3146.76, 3190.82, 3146.76, 3175.09 ,25182963302.4, 219413035 ,2687912
20160412 ,3172.3, 3178.08, 3140.86, 3164.25 ,20672495616.0, 182270458 ,43581744
20160413 ,3182.85, 3241.33, 3182.85, 3209.32 ,33069478707.2, 309042958 ,7865181
20160414 ,3223.43, 3230.35, 3199.19, 3225.79 ,23464679833.6, 207700095 ,11797268
20160415 ,3228.6, 3233.76, 3209.54, 3221.34 ,22380301516.8, 189178839 ,36503969
20160418 ,3200.71, 3200.71, 3163.54, 3174.76 ,20823012147.2, 182805200 ,53280941
20160419 ,3188.9, 3196.61, 3165.57, 3184.38 ,18062065664.0, 156082228 ,21955182
20160420 ,3192.31, 3197.88, 3040.0, 3110.87 ,31033189990.4, 282063133 ,60162120
20160421 ,3091.72, 3129.82, 3080.27, 3090.22 ,20602698137.6, 188782405 ,48234745
20160422 ,3069.37, 3097.86, 3062.81, 3096.85 ,14853396889.6, 136869953 ,16581312
20160425 ,3087.11, 3091.46, 3052.59, 3083.67 ,14034932531.2, 125499363 ,41812307
20160426 ,3081.61, 3103.32, 3070.34, 3102.56 ,13406462771.2, 117413678 ,10027821
20160427 ,3105.18, 3114.42, 3086.52, 3090.98 ,15002610892.8, 130531828 ,40960349
20160428 ,3093.15, 3097.11, 3051.91, 3082.51 ,15428078796.8, 138280261 ,44564774
20160429 ,3071.78, 3087.74, 3066.53, 3074.87 ,12831111577.6, 109079072 ,36372877
20160503 ,3077.04, 3132.72, 3065.94, 3131.79 ,19540505395.2, 168207947 ,1508304
20160504 ,3121.69, 3144.14, 3116.76, 3130.36 ,18871844864.0, 165039445 ,35455398
20160505 ,3125.89, 3138.6, 3115.61, 3137.26 ,16286916608.0, 144513526 ,22938185
20160506 ,3137.86, 3143.28, 3048.35, 3048.58 ,23358547558.4, 206196225 ,62783533
20160509 ,3030.66, 3030.66, 2952.75, 2963.54 ,18818287206.4, 179694694 ,61276231
20160510 ,2953.27, 2977.36, 2951.02, 2964.1 ,12825326387.2, 120445489 ,29622777
20160511 ,2975.6, 2990.07, 2949.58, 2968.93 ,14565130240.0, 135310856 ,41746765
20160512 ,2942.76, 2971.37, 2910.5, 2967.79 ,14050433433.6, 135865579 ,42467661
20160513 ,2960.02, 2982.68, 2945.02, 2958.66 ,12347659878.4, 114033627 ,40042846
20160516 ,2947.8, 2983.91, 2935.45, 2983.53 ,12662944563.2, 114380971 ,4653971
20160517 ,2983.59, 2993.46, 2964.26, 2976.01 ,13981463347.2, 123135573 ,44957981
20160518 ,2959.62, 2959.7, 2910.94, 2938.32 ,14877956505.6, 139859085 ,60031053
20160519 ,2932.86, 2961.22, 2932.06, 2937.95 ,12371766476.8, 111148666 ,25100853
20160520 ,2923.24, 2957.92, 2915.1, 2957.44 ,12339222937.6, 108283034 ,9765696
20160523 ,2958.29, 2981.02, 2958.23, 2976.41 ,13969001676.8, 120171457 ,4785034
20160524 ,2972.23, 2972.24, 2938.23, 2953.42 ,12094440243.2, 111281750 ,52822206
20160525 ,2967.42, 2975.9, 2938.82, 2946.5 ,11755280793.6, 103248318 ,41091392
20160526 ,2944.9, 2959.1, 2910.6, 2954.27 ,12681800089.6, 114375501 ,26149412
20160527 ,2949.58, 2965.1, 2941.02, 2952.78 ,12365874790.4, 109599732 ,33227191
20160530 ,2946.06, 2963.2, 2925.11, 2954.32 ,11541910323.2, 106105970 ,44040499
20160531 ,2954.45, 3053.33, 2954.45, 3052.77 ,23557088870.4, 214220174 ,132083
20160601 ,3053.34, 3065.84, 3045.32, 3049.51 ,21951319244.8, 187966079 ,27329041
20160602 ,3047.11, 3062.23, 3042.19, 3061.77 ,18482244812.8, 159415672 ,14025436
20160603 ,3066.57, 3083.04, 3051.25, 3075.87 ,21102005452.8, 171688713 ,27394595
20160606 ,3078.29, 3083.45, 3058.67, 3071.06 ,17218637004.8, 141704740 ,35324334
20160607 ,3073.36, 3075.61, 3059.95, 3073.11 ,16344149196.8, 132813922 ,36241830
20160608 ,3069.25, 3075.13, 3044.08, 3063.75 ,17707504435.2, 142743360 ,45285668
20160613 ,3032.39, 3047.03, 2964.66, 2965.26 ,19808623001.6, 168731664 ,63832107
20160614 ,2955.99, 2976.13, 2953.69, 2974.84 ,13828408934.4, 119481075 ,23331426
20160615 ,2946.03, 3029.41, 2943.02, 3022.01 ,19689581772.8, 166299210 ,656370
20160616 ,3012.75, 3022.64, 2999.21, 3007.0 ,20177946214.4, 173657279 ,44433738
20160617 ,3007.2, 3035.79, 3006.33, 3019.9 ,19516519219.2, 171122906 ,17957589
20160620 ,3022.55, 3026.83, 2997.86, 3023.84 ,16353637171.2, 136326324 ,34406852
20160621 ,3033.86, 3055.75, 3003.24, 3013.08 ,19789021184.0, 163985923 ,48234749
20160622 ,3006.97, 3041.81, 3003.6, 3041.36 ,15608751718.4, 130249637 ,5702547
20160623 ,3038.06, 3039.83, 3013.15, 3027.08 ,16341049344.0, 135798007 ,47186193
20160624 ,3018.46, 3035.02, 2938.61, 2987.58 ,21446488883.2, 190285608 ,56033435
20160627 ,2973.18, 3031.0, 2972.89, 3030.98 ,18950202982.4, 156267600 ,2098126
20160628 ,3019.76, 3049.7, 3013.26, 3048.62 ,21073269555.2, 173414914 ,13763314
20160629 ,3054.9, 3071.1, 3051.22, 3068.58 ,22308452761.6, 192801461 ,26608193
20160630 ,3068.46, 3075.45, 3058.85, 3066.5 ,18725153996.8, 154189953 ,34341316
20160701 ,3068.8, 3082.62, 3062.52, 3069.5 ,17277424435.2, 140967159 ,35783076
20160704 ,3060.91, 3132.41, 3059.05, 3128.33 ,25272626380.8, 221443375 ,2032598
20160705 ,3131.64, 3151.08, 3130.45, 3147.0 ,27012359782.4, 234774852 ,21103251
20160706 ,3138.71, 3158.81, 3124.36, 3158.43 ,24618799923.2, 211987678 ,27525683
20160707 ,3150.08, 3165.64, 3134.72, 3158.02 ,26982883328.0, 222259629 ,33948122
20160708 ,3140.67, 3141.96, 3123.43, 3127.86 ,20945997004.8, 168723533 ,44564783
20160711 ,3133.8, 3164.41, 3130.82, 3135.03 ,27158490316.8, 223931453 ,36700574
20160712 ,3132.51, 3192.5, 3124.05, 3192.18 ,28826750156.8, 258979035 ,11928378
20160713 ,3192.32, 3212.82, 3190.92, 3204.03 ,27907958374.4, 253300733 ,20644513
20160714 ,3198.01, 3200.2, 3178.69, 3197.07 ,20869778636.8, 179888225 ,36110767
20160715 ,3199.83, 3206.12, 3187.07, 3197.33 ,20258786508.8, 172479192 ,39256453
20160718 ,3190.35, 3201.58, 3173.58, 3186.11 ,20647157760.0, 177201520 ,45154623
20160719 ,3182.61, 3186.15, 3155.38, 3178.79 ,18702116454.4, 155085344 ,26739264
20160720 ,3176.8, 3185.48, 3164.1, 3169.64 ,17126904627.2, 137994953 ,38666631
20160721 ,3169.33, 3196.3, 3169.08, 3181.26 ,19998733107.2, 163411574 ,26673718
20160722 ,3180.32, 3181.52, 3148.16, 3153.8 ,19730413977.6, 161747779 ,53084353
20160725 ,3148.84, 3168.81, 3143.81, 3156.97 ,17520907059.2, 143946178 ,27066935
20160726 ,3155.08, 3193.46, 3154.83, 3192.99 ,18521104384.0, 156353189 ,5505957
20160727 ,3193.18, 3200.58, 3076.74, 3132.09 ,31607757209.6, 279151723 ,60686435
20160728 ,3119.99, 3144.03, 3107.15, 3134.53 ,21711794995.2, 189766288 ,30933507
20160729 ,3132.65, 3140.56, 3112.15, 3118.9 ,16986629734.4, 149598014 ,46596385
20160801 ,3111.14, 3112.14, 3069.31, 3091.75 ,16202065510.4, 146891178 ,51904737
20160802 ,3088.28, 3110.51, 3084.67, 3110.51 ,12906191257.6, 115138538 ,8192887
20160803 ,3102.03, 3120.83, 3095.29, 3117.99 ,15882159718.4, 140742098 ,22086293
20160804 ,3115.83, 3122.56, 3097.5, 3122.11 ,15313936384.0, 133691069 ,24380012
20160805 ,3118.28, 3131.82, 3110.7, 3116.08 ,16164662476.8, 141642274 ,44368186
20160808 ,3111.81, 3145.47, 3097.56, 3145.01 ,17184448512.0, 155383837 ,10158954
20160809 ,3141.88, 3167.69, 3139.12, 3167.45 ,18754489548.8, 169719665 ,12780322
20160810 ,3165.13, 3175.33, 3158.45, 3160.19 ,18436695654.4, 164434779 ,45220155
20160811 ,3154.86, 3180.46, 3141.8, 3143.34 ,17971604684.8, 161656469 ,59048064
20160812 ,3140.86, 3194.14, 3139.56, 3193.74 ,17915759820.8, 167963572 ,6226861
20160815 ,3199.85, 3284.7, 3197.08, 3271.81 ,32745760358.4, 296909988 ,787463
20160816 ,3277.42, 3287.77, 3247.48, 3255.83 ,30815479398.4, 277788850 ,22938254
20160817 ,3252.64, 3260.26, 3235.11, 3255.33 ,24318317363.2, 213516759 ,30867992
20160818 ,3253.43, 3272.14, 3238.24, 3249.58 ,25665480294.4, 228915614 ,38011305
20160819 ,3245.66, 3259.28, 3227.2, 3253.77 ,21187570892.8, 194097232 ,35717572
20160822 ,3253.02, 3258.64, 3228.08, 3229.34 ,20740938137.6, 185047157 ,52101357
20160823 ,3225.95, 3246.45, 3217.54, 3234.51 ,17900517785.6, 161115125 ,27722301
20160824 ,3236.94, 3242.3, 3223.86, 3230.51 ,16817014374.4, 145413116 ,34734548
20160825 ,3217.45, 3217.45, 3183.98, 3212.09 ,20060787507.2, 173662182 ,50594056
20160826 ,3213.69, 3232.34, 3207.41, 3214.14 ,17612565708.8, 149393892 ,24379998
20160829 ,3212.2, 3218.98, 3202.03, 3213.82 ,16623927296.0, 144270133 ,26346063
20160830 ,3215.31, 3227.43, 3209.57, 3218.71 ,16372192051.2, 140216715 ,35324352
20160831 ,3216.87, 3232.37, 3206.88, 3230.05 ,16879063859.2, 141102551 ,27656751
20160901 ,3228.45, 3233.43, 3206.35, 3206.79 ,17692889907.2, 154959716 ,53215442
20160902 ,3200.69, 3216.46, 3193.35, 3211.05 ,17045368012.8, 150262091 ,36569521
20160905 ,3214.56, 3230.05, 3208.9, 3216.02 ,16109812121.6, 144766819 ,22020736
20160906 ,3214.92, 3240.57, 3196.18, 3235.51 ,19284043366.4, 172620136 ,7209879
20160907 ,3236.15, 3251.19, 3232.52, 3236.77 ,20689716838.4, 186574883 ,35193284
20160908 ,3234.69, 3241.84, 3228.33, 3240.97 ,16576908492.8, 145629674 ,26542663
20160909 ,3240.41, 3247.09, 3222.35, 3223.02 ,18181418188.8, 160360382 ,52101345
20160912 ,3179.66, 3183.28, 3140.26, 3163.43 ,22141589913.6, 205407209 ,62062682
20160913 ,3166.64, 3171.52, 3149.5, 3165.0 ,15263406489.6, 135178559 ,19595976
20160914 ,3149.65, 3159.14, 3135.5, 3143.28 ,14795258265.6, 133142043 ,46203195
20160919 ,3145.9, 3168.25, 3145.9, 3167.63 ,13300690124.8, 119018227 ,6357912
20160920 ,3168.81, 3169.49, 3156.96, 3164.44 ,13952924057.6, 118739945 ,38338972
20160921 ,3162.94, 3174.35, 3158.71, 3167.45 ,13396780646.4, 115493441 ,27001410
20160922 ,3180.62, 3197.38, 3177.07, 3184.67 ,15878168576.0, 138961238 ,19333803
20160923 ,3187.27, 3189.38, 3174.73, 3175.88 ,14705051238.4, 125114103 ,42402159
20160926 ,3169.95, 3169.95, 3119.54, 3119.87 ,16193365606.4, 143852012 ,63045715
20160927 ,3113.75, 3138.53, 3108.02, 3138.48 ,13315072000.0, 121384096 ,13304629
20160928 ,3141.13, 3141.13, 3123.88, 3127.59 ,11620236492.8, 104284448 ,44368212
20160929 ,3132.1, 3149.93, 3131.83, 3138.66 ,12245027225.6, 112792068 ,23331426
20160930 ,3134.22, 3149.9, 3132.97, 3145.17 ,11255335321.6, 100978012 ,20841100
20161010 ,3161.69, 3190.82, 3155.55, 3190.72 ,17516013158.4, 159514929 ,5702598
20161011 ,3194.37, 3209.56, 3190.58, 3208.67 ,18345657958.4, 166762535 ,16515823
20161012 ,3200.34, 3203.7, 3191.51, 3201.59 ,15975232307.2, 142128096 ,39518626
20161013 ,3201.04, 3208.37, 3195.41, 3204.53 ,16607135334.4, 154335722 ,35062222
20161014 ,3199.96, 3208.19, 3185.53, 3207.16 ,16356992614.4, 155046684 ,39846299
20161017 ,3208.09, 3212.41, 3176.41, 3184.15 ,17944433459.2, 162008634 ,54657239
20161018 ,3180.18, 3229.06, 3180.18, 3228.73 ,19536743628.8, 181026978 ,2687994
20161019 ,3230.7, 3241.64, 3221.33, 3229.68 ,19701835366.4, 181734871 ,39190948
20161020 ,3229.88, 3234.88, 3220.82, 3229.37 ,17744491315.2, 160314901 ,36635087
20161021 ,3226.14, 3247.64, 3213.54, 3236.31 ,20160174489.6, 186823266 ,45089122
20161024 ,3237.44, 3284.49, 3236.03, 3275.26 ,24991627673.6, 239882191 ,10027910
20161025 ,3274.96, 3279.73, 3267.69, 3279.1 ,22043552972.8, 202847135 ,26608254
20161026 ,3276.91, 3276.91, 3256.51, 3262.73 ,21548505497.6, 191276124 ,47776073
20161027 ,3258.84, 3261.1, 3246.04, 3258.56 ,18196810956.8, 157636762 ,35520998
20161028 ,3257.88, 3275.67, 3246.97, 3250.16 ,21236093747.2, 181415866 ,51642639
20161031 ,3242.73, 3248.14, 3225.9, 3246.25 ,17819361280.0, 151166303 ,35389935
20161101 ,3247.48, 3269.43, 3242.62, 3269.24 ,19561755443.2, 159901687 ,7537559
20161102 ,3262.2, 3265.61, 3245.51, 3248.57 ,22140852633.6, 182392828 ,51511575
20161103 ,3242.29, 3288.62, 3239.51, 3276.06 ,26550232678.4, 222490277 ,18219775
20161104 ,3273.34, 3289.04, 3266.19, 3272.24 ,23881641164.8, 197338171 ,41746845
