date ,open, highest ,lowest, close ,amout, vol ,str07
20160329 ,371.58, 372.48, 366.46, 368.36 ,55731539.2, 656991 ,2424841
20160330 ,369.21, 375.0, 369.21, 374.89 ,66419865.6, 796428 ,46
20160331 ,375.47, 376.39, 373.9, 375.16 ,50472758.4, 627056 ,1376280
20160401 ,374.74, 375.17, 370.76, 374.95 ,51686169.6, 643264 ,1638416
20160405 ,374.84, 378.3, 373.9, 377.92 ,61024480.0, 761655 ,131115
20160406 ,377.63, 379.36, 376.75, 378.38 ,51936556.8, 623846 ,1310739
20160407 ,378.39, 379.07, 375.58, 376.26 ,51520883.2, 649430 ,2555909
20160408 ,374.72, 374.82, 371.3, 373.33 ,57615033.6, 680156 ,2686981
20160411 ,373.86, 378.05, 373.86, 376.55 ,49876067.2, 605289 ,262186
20160412 ,376.4, 377.23, 374.2, 376.47 ,35485116.8, 448210 ,1572882
20160413 ,377.06, 381.85, 377.06, 379.8 ,72588684.8, 960288 ,131114
20160414 ,380.51, 381.66, 379.27, 381.19 ,40926278.4, 537735 ,327718
20160415 ,380.93, 381.6, 379.97, 381.0 ,33829990.4, 434212 ,1507341
20160418 ,380.15, 380.15, 376.04, 377.0 ,38296236.8, 499312 ,2949121
20160419 ,377.39, 378.88, 376.03, 377.25 ,32735004.8, 450972 ,983064
20160420 ,377.57, 378.19, 365.24, 368.78 ,82298022.4, 1081086 ,2883586
20160421 ,368.75, 371.36, 367.39, 367.4 ,45014608.0, 624443 ,2490376
20160422 ,366.89, 368.7, 365.8, 368.64 ,26645481.6, 341716 ,589858
20160425 ,368.46, 368.46, 364.98, 367.7 ,28942726.4, 356880 ,2097162
20160426 ,367.74, 369.46, 366.99, 369.3 ,22783150.4, 297927 ,393253
20160427 ,369.29, 370.51, 368.86, 369.06 ,26019734.4, 335812 ,1441811
20160428 ,369.06, 369.23, 365.2, 368.38 ,33390928.0, 383014 ,1835025
20160429 ,368.23, 368.9, 367.08, 368.31 ,19161675.2, 231556 ,1572879
20160503 ,368.55, 373.25, 367.89, 373.19 ,41155433.6, 495697 ,45
20160504 ,373.04, 374.85, 372.59, 372.92 ,32793318.4, 367661 ,1703954
20160505 ,372.97, 373.06, 371.47, 372.84 ,24461676.8, 317856 ,1310740
20160506 ,372.72, 373.64, 366.5, 366.68 ,49195859.2, 600273 ,2883585
20160509 ,365.58, 365.58, 359.45, 360.04 ,52280646.4, 683636 ,2818049
20160510 ,359.61, 361.09, 357.97, 358.58 ,28200294.4, 383821 ,2031628
20160511 ,358.86, 360.52, 353.96, 354.17 ,37122624.0, 484610 ,2686979
20160512 ,353.45, 353.45, 347.01, 351.76 ,33430012.8, 472076 ,2359302
20160513 ,351.53, 353.57, 349.01, 349.84 ,21604686.4, 286083 ,2228231
20160516 ,349.66, 352.48, 347.9, 352.22 ,21485164.8, 272621 ,196649
20160517 ,352.47, 352.88, 350.31, 351.67 ,18636785.6, 233491 ,2031627
20160518 ,354.25, 354.25, 341.15, 342.76 ,61724876.8, 628741 ,2949121
20160519 ,342.63, 345.78, 334.56, 335.34 ,43338416.0, 446405 ,2555908
20160520 ,334.76, 336.81, 330.95, 336.43 ,40236550.4, 417865 ,851996
20160523 ,336.92, 340.84, 336.92, 339.68 ,26034992.0, 298998 ,262186
20160524 ,340.12, 340.12, 335.79, 336.57 ,15165780.8, 170695 ,2686980
20160525 ,337.67, 339.77, 335.52, 336.69 ,21481726.4, 278948 ,1245209
20160526 ,336.18, 337.24, 330.72, 335.49 ,28717929.6, 391296 ,1441815
20160527 ,335.35, 337.42, 334.05, 336.3 ,20011712.0, 246091 ,983063
20160530 ,336.31, 336.52, 333.67, 334.57 ,16837507.2, 213620 ,1835020
20160531 ,335.03, 349.82, 334.74, 348.66 ,95761868.8, 1040167 ,46
20160601 ,348.74, 350.23, 348.15, 348.7 ,35484681.6, 420342 ,1572881
20160602 ,348.48, 350.28, 347.73, 350.14 ,26245726.4, 301245 ,720925
20160603 ,349.98, 351.95, 349.22, 351.34 ,28241699.2, 332310 ,655391
20160606 ,351.67, 353.04, 350.12, 350.96 ,24042643.2, 289002 ,1638415
20160607 ,351.06, 351.99, 350.19, 351.06 ,16410731.2, 173945 ,1638418
20160608 ,351.22, 351.87, 349.09, 351.46 ,30226652.8, 302711 ,1900557
20160613 ,350.06, 350.06, 340.46, 340.64 ,46153625.6, 523770 ,3014657
20160614 ,339.94, 342.13, 338.3, 340.53 ,24765436.8, 274199 ,720928
20160615 ,338.1, 346.18, 336.82, 344.87 ,30351971.2, 371859 ,47
20160616 ,344.94, 344.94, 340.86, 341.56 ,17769113.6, 225488 ,2490375
20160617 ,341.44, 344.45, 341.12, 342.05 ,26729337.6, 349611 ,589859
20160620 ,342.21, 342.35, 338.6, 340.74 ,19807496.0, 244727 ,1769490
20160621 ,341.87, 344.78, 339.58, 340.24 ,31171481.6, 373166 ,1441813
20160622 ,339.93, 342.65, 339.15, 342.6 ,25186716.8, 340786 ,393253
20160623 ,342.5, 343.6, 341.07, 342.54 ,26976556.8, 339368 ,1703952
20160624 ,342.64, 344.37, 336.97, 340.0 ,44855648.0, 557001 ,2621446
20160627 ,339.11, 343.9, 338.96, 343.68 ,35269641.6, 429872 ,196651
20160628 ,342.99, 345.72, 342.4, 345.64 ,34661868.8, 456133 ,262182
20160629 ,345.7, 347.23, 345.7, 346.85 ,32182432.0, 414125 ,851997
20160630 ,346.92, 347.32, 346.03, 346.75 ,20825414.4, 274977 ,1376272
20160701 ,346.91, 348.27, 346.46, 347.07 ,23194728.0, 279068 ,1572881
20160704 ,346.7, 351.95, 346.46, 351.74 ,42410473.6, 573756 ,45
20160705 ,351.72, 353.11, 351.72, 352.28 ,29440873.6, 429598 ,1048602
20160706 ,352.74, 353.27, 351.68, 353.09 ,30984515.2, 383242 ,1310739
20160707 ,353.14, 353.14, 350.15, 351.54 ,36830371.2, 422038 ,2162698
20160708 ,351.17, 351.17, 349.67, 349.96 ,21270388.8, 263325 ,1900559
20160711 ,350.04, 352.1, 349.55, 349.93 ,33159225.6, 406771 ,2097164
20160712 ,349.78, 352.51, 348.2, 352.38 ,38925577.6, 507260 ,458789
20160713 ,352.39, 353.94, 352.2, 353.56 ,27129868.8, 358651 ,851998
20160714 ,353.96, 354.06, 351.66, 352.17 ,24125273.6, 306579 ,2097161
20160715 ,353.12, 354.13, 352.72, 353.08 ,25267814.4, 387207 ,1703954
20160718 ,352.46, 352.73, 351.03, 351.39 ,19612883.2, 295042 ,2228234
20160719 ,351.14, 351.75, 349.98, 351.33 ,18555692.8, 276122 ,1114135
20160720 ,351.48, 352.55, 351.33, 351.42 ,20387561.6, 247861 ,1507348
20160721 ,351.45, 353.7, 351.45, 353.09 ,29111862.4, 355796 ,327715
20160722 ,352.98, 353.48, 350.83, 351.14 ,21321110.4, 262402 ,2752516
20160725 ,350.9, 351.88, 350.18, 350.82 ,21293254.4, 260404 ,1376275
20160726 ,351.27, 352.95, 351.06, 352.84 ,26341684.8, 341317 ,262187
20160727 ,353.41, 354.03, 342.53, 346.47 ,73380883.2, 1009192 ,2949123
20160728 ,346.93, 347.02, 343.2, 346.42 ,50905315.2, 798661 ,1769490
20160729 ,346.54, 346.62, 342.64, 343.17 ,33227296.0, 503520 ,2752515
20160801 ,343.13, 343.13, 337.57, 339.71 ,35201744.0, 516585 ,2883588
20160802 ,339.74, 341.32, 338.74, 341.05 ,20495604.8, 330362 ,655393
20160803 ,341.1, 343.04, 340.56, 342.99 ,26666897.6, 399234 ,262184
20160804 ,342.99, 344.35, 341.82, 344.15 ,16860720.0, 242232 ,983066
20160805 ,344.03, 345.15, 343.83, 344.34 ,14935216.0, 214826 ,1638418
20160808 ,344.27, 346.23, 343.14, 346.13 ,24516982.4, 345996 ,589861
20160809 ,346.11, 347.55, 345.8, 347.44 ,17196756.8, 275781 ,196650
20160810 ,347.68, 348.35, 346.67, 346.84 ,15822019.2, 240386 ,2555913
20160811 ,346.95, 347.38, 344.35, 344.53 ,14548636.8, 223011 ,2883589
20160812 ,344.39, 347.07, 344.38, 346.95 ,14728604.8, 210085 ,196652
20160815 ,346.89, 354.73, 346.89, 354.07 ,53350931.2, 706518 ,49
20160816 ,354.13, 356.46, 354.13, 355.28 ,39007644.8, 540085 ,1179676
20160817 ,354.94, 355.72, 353.94, 355.24 ,22208123.2, 322879 ,1703956
20160818 ,355.2, 357.62, 355.17, 356.14 ,31488153.6, 443468 ,917531
20160819 ,356.11, 356.31, 354.53, 356.0 ,17526960.0, 250221 ,1638421
20160822 ,355.91, 356.78, 354.09, 354.4 ,22949206.4, 340770 ,2621447
20160823 ,354.23, 355.49, 353.08, 353.94 ,17831513.6, 253840 ,2031629
20160824 ,353.99, 355.03, 353.08, 353.51 ,19238192.0, 294324 ,1507350
20160825 ,353.11, 353.11, 350.28, 352.71 ,25187728.0, 370798 ,2228237
20160826 ,352.58, 354.43, 352.58, 353.54 ,18383747.2, 270010 ,917536
20160829 ,353.48, 354.63, 353.01, 354.15 ,15808108.8, 229874 ,1245204
20160830 ,354.05, 354.86, 353.69, 354.12 ,15690712.0, 218096 ,1441811
20160831 ,353.92, 355.14, 353.31, 354.81 ,19547659.2, 266058 ,1048601
20160901 ,354.71, 355.09, 352.98, 353.22 ,16438891.2, 231377 ,2686981
20160902 ,352.92, 353.92, 352.52, 353.18 ,13845505.6, 184830 ,1638417
20160905 ,353.47, 354.88, 353.18, 353.38 ,14555096.0, 196498 ,1441814
20160906 ,353.53, 355.68, 352.41, 355.64 ,21730054.4, 288388 ,327723
20160907 ,355.77, 357.06, 355.7, 356.01 ,26495476.8, 381880 ,1376279
20160908 ,356.13, 357.08, 355.83, 356.98 ,17538569.6, 254097 ,851995
20160909 ,357.01, 357.43, 356.18, 356.25 ,24204843.2, 332542 ,2359306
20160912 ,353.81, 353.85, 350.73, 351.14 ,43066227.2, 604877 ,3211265
20160913 ,351.34, 352.71, 351.34, 352.37 ,15723326.4, 209021 ,524329
20160914 ,352.21, 353.47, 351.24, 352.49 ,19638564.8, 271357 ,1310746
20160919 ,351.82, 353.92, 351.82, 353.36 ,16192814.4, 206800 ,786463
20160920 ,353.35, 353.45, 352.4, 352.96 ,13305811.2, 184172 ,2228237
20160921 ,353.0, 353.55, 352.69, 353.36 ,16591753.6, 227772 ,1048604
20160922 ,353.68, 355.88, 353.68, 354.95 ,24937761.6, 348316 ,655396
20160923 ,354.83, 355.53, 353.14, 353.35 ,32722048.0, 476873 ,2686982
20160926 ,353.0, 353.32, 347.87, 348.09 ,32358361.6, 478275 ,3211265
20160927 ,347.69, 349.57, 347.23, 349.37 ,22198939.2, 317354 ,524328
20160928 ,349.25, 350.8, 348.96, 350.66 ,23500916.8, 341249 ,1769489
20160929 ,351.23, 353.65, 350.93, 353.36 ,27830147.2, 421851 ,65583
20160930 ,353.0, 354.2, 352.62, 354.14 ,24118596.8, 355550 ,720929
20161010 ,355.13, 356.99, 354.43, 356.91 ,36165817.6, 536175 ,393260
20161011 ,357.15, 358.0, 356.82, 357.85 ,33106665.6, 510960 ,720928
20161012 ,357.65, 357.76, 356.44, 357.28 ,23064614.4, 365481 ,2031629
20161013 ,357.18, 358.95, 357.09, 358.8 ,26450972.8, 421003 ,1441815
20161014 ,358.61, 358.61, 355.81, 357.68 ,22306566.4, 327021 ,2162703
20161017 ,357.69, 358.74, 333.56, 335.68 ,114975001.6, 1724630 ,3342336
20161018 ,336.15, 344.34, 336.15, 344.24 ,66869651.2, 1015482 ,50
20161019 ,344.34, 346.82, 342.28, 342.5 ,46278201.6, 735271 ,2359308
20161020 ,342.48, 344.38, 342.28, 343.6 ,22962646.4, 376462 ,524326
20161021 ,343.61, 343.94, 337.32, 339.97 ,35191388.8, 564806 ,2818053
20161024 ,341.01, 347.56, 341.01, 347.03 ,43812364.8, 640158 ,131121
20161025 ,347.48, 348.33, 346.59, 348.22 ,42592998.4, 533763 ,1048607
20161026 ,347.81, 348.12, 346.33, 346.91 ,28265897.6, 387139 ,2555915
20161027 ,346.65, 347.25, 345.36, 346.97 ,26902096.0, 372027 ,1114144
20161028 ,347.05, 347.63, 344.46, 344.53 ,23207620.8, 358256 ,2621450
20161031 ,344.1, 344.1, 340.74, 342.69 ,23413048.0, 340461 ,2424842
20161101 ,342.66, 344.94, 342.63, 344.72 ,21403132.8, 330345 ,262186
20161102 ,344.59, 344.92, 343.32, 343.75 ,26801785.6, 329239 ,2555912
20161103 ,343.85, 346.37, 343.26, 345.04 ,31803520.0, 495983 ,917535
20161104 ,345.15, 346.59, 344.83, 345.43 ,22684163.2, 345027 ,1835026
20161107 ,345.45, 346.29, 344.37, 345.78 ,21721206.4, 322919 ,2097167
20161108 ,345.95, 347.64, 345.95, 346.68 ,25357891.2, 376339 ,327720
20161109 ,346.57, 346.99, 342.74, 344.93 ,31338454.4, 440249 ,3014659
20161110 ,345.37, 349.93, 345.37, 349.59 ,40639286.4, 561471 ,65586
20161111 ,349.79, 353.24, 349.48, 352.96 ,52215228.8, 689898 ,327724
20161114 ,352.18, 354.45, 351.55, 353.39 ,45283609.6, 634384 ,1703956
20161115 ,353.1, 354.55, 352.88, 354.02 ,37660348.8, 562437 ,917538
20161116 ,353.75, 355.41, 353.73, 354.95 ,39927225.6, 562046 ,655398
20161117 ,354.67, 354.67, 353.02, 354.32 ,32102620.8, 473198 ,2031631
20161118 ,354.02, 354.19, 351.64, 351.99 ,32026083.2, 452729 ,2359309
20161121 ,351.94, 354.25, 351.53, 353.29 ,29416243.2, 420162 ,524327
20161122 ,353.52, 355.63, 353.18, 355.56 ,33564313.6, 465399 ,458793
20161123 ,355.43, 356.12, 353.53, 354.02 ,25514630.4, 367410 ,2293768
20161124 ,353.95, 354.87, 352.84, 353.32 ,22564350.4, 315077 ,2097167
20161125 ,352.92, 353.66, 349.83, 353.61 ,28837353.6, 404204 ,1507349
20161128 ,353.65, 354.61, 353.64, 354.15 ,23297374.4, 311520 ,1376277
20161129 ,354.23, 354.23, 349.11, 349.42 ,35637043.2, 488787 ,2949125
20161130 ,349.48, 349.48, 347.89, 348.39 ,26975200.0, 394074 ,1507349
20161201 ,348.57, 349.97, 348.57, 349.4 ,15087684.8, 201590 ,1179675
20161202 ,349.53, 350.1, 348.13, 348.5 ,20556750.4, 259248 ,2686980
20161205 ,347.69, 348.88, 346.68, 347.04 ,21020392.0, 287983 ,2293772
20161206 ,347.13, 349.69, 347.11, 348.66 ,20849835.2, 299848 ,852002
20161207 ,348.75, 350.91, 348.48, 350.77 ,17786139.2, 256287 ,196653
20161208 ,350.91, 351.5, 350.03, 350.53 ,18802992.0, 265719 ,1769492
20161209 ,350.19, 350.28, 348.94, 349.55 ,18772420.8, 261099 ,2031630
20161212 ,349.46, 349.75, 342.27, 342.66 ,40717612.8, 603696 ,3276800
20161213 ,342.41, 344.78, 342.07, 344.49 ,26113947.2, 394558 ,655397
20161214 ,344.45, 346.48, 343.65, 344.98 ,31490313.6, 468817 ,1507352
20161215 ,344.84, 347.03, 344.65, 345.41 ,28552617.6, 407847 ,720933
20161216 ,345.57, 347.02, 345.07, 346.73 ,31494281.6, 443965 ,786466
20161219 ,347.21, 347.21, 344.48, 344.66 ,31738796.8, 427318 ,2555916
20161220 ,344.34, 344.43, 341.63, 342.01 ,20228908.8, 278690 ,2359303
20161221 ,342.27, 344.13, 342.27, 343.73 ,18837932.8, 243486 ,327724
20161222 ,343.45, 345.52, 342.84, 345.23 ,26943644.8, 341605 ,983071
20161223 ,345.25, 345.25, 342.07, 342.67 ,23372499.2, 302153 ,2883590
20161226 ,341.61, 343.27, 341.08, 343.1 ,16957846.4, 251553 ,983070
20161227 ,342.86, 344.29, 342.86, 343.72 ,15684024.0, 217467 ,1114138
20161228 ,343.73, 343.83, 341.01, 341.1 ,15407683.2, 217885 ,2228235
20161229 ,341.3, 342.59, 341.05, 341.85 ,13866632.0, 196035 ,852001
20161230 ,341.64, 342.67, 340.97, 341.8 ,15558990.4, 216016 ,1703956
20170103 ,341.85, 343.94, 341.66, 343.76 ,20853846.4, 303795 ,327724
20170104 ,343.67, 344.93, 342.75, 344.84 ,26732675.2, 398302 ,327720
